Time(s):,Sensor1x:,Sensor1y:,Sensor1z:,Sensor2x:,Sensor2y:,Sensor2z:,Sensor3x:,Sensor3y:,Sensor3z:,Sensor4x:,Sensor4y:,Sensor4z:
50.36,2,-7,-6,0,5,-7,0,-2,3,7,0,0
50.41,2,-9,-3,0,5,-4,5,-2,-4,2,-3,-4
50.44,2,-2,-10,4,3,0,0,-2,-4,7,-3,-4
50.48,2,-5,-14,0,5,-14,3,-2,-4,4,-3,-4
50.50,6,-5,-10,0,3,-10,5,2,-4,2,0,-8
50.55,2,-5,-10,2,-2,0,3,-5,-12,4,-3,-4
50.60,4,-2,-10,0,3,-4,-2,5,-4,0,0,-4
50.63,4,-2,-10,0,0,-7,3,0,0,4,-3,0
50.67,2,-2,-10,2,5,-7,5,2,-4,2,-3,0
50.72,2,0,-6,-3,7,-4,0,0,0,2,-3,-4
50.77,2,-5,-10,0,3,-4,3,0,-4,2,-5,-4
50.82,2,-7,-6,0,0,-7,0,0,-4,7,0,-8
50.85,0,-7,-10,0,5,0,0,2,-4,4,-3,-4
50.89,4,-5,-6,0,0,-7,0,2,0,-3,-3,0
50.92,4,-5,-10,2,0,-7,3,0,-8,0,-5,0
50.96,2,-5,-6,2,0,-4,0,2,-4,4,2,-4
50.99,-3,-2,-6,2,5,-7,3,2,-8,2,-3,0
51.04,4,-7,-3,-3,3,0,0,0,-8,4,2,-4
51.06,2,-2,-10,0,3,-4,0,5,0,4,-3,4
51.11,2,-5,-3,0,0,0,5,2,3,0,2,-4
51.16,4,-5,-6,-3,0,-7,0,0,-8,2,-5,0
51.21,0,-2,-6,0,0,-10,3,-2,3,4,0,4
51.26,2,-7,-6,-3,0,-10,3,2,0,4,-3,0
51.31,0,-5,-6,2,5,-7,8,0,0,0,-3,0
51.34,6,-5,-10,-3,0,-10,3,2,-8,4,-5,-4
51.38,2,-5,-14,2,3,-10,0,0,-4,4,0,0
51.43,2,-5,-14,0,3,-7,5,2,-4,4,0,-8
51.47,2,-5,-3,0,3,-4,0,0,-4,4,-5,-4
51.52,2,-2,-10,0,5,-4,3,0,-4,-3,0,-4
51.55,4,-5,-18,2,5,-7,3,0,-12,4,-3,4
51.60,2,0,-6,0,0,-4,-2,2,-8,2,2,-4
51.62,2,0,-14,-3,0,-4,0,0,-8,4,-3,0
51.67,2,-12,-3,0,3,-4,3,2,0,4,2,-4
51.70,2,-2,-14,-3,0,-10,3,5,0,7,-3,-8
51.74,0,-2,-10,0,5,-4,3,5,-12,4,-3,4
51.79,0,-2,-6,0,5,-10,0,2,-4,0,-3,0
51.84,-3,0,-3,0,7,-4,3,2,-4,2,0,0
51.87,4,-5,-10,2,5,-10,0,-5,-4,2,0,0
51.92,2,-7,-14,0,0,-7,0,0,-4,2,2,-4
51.97,4,-2,-10,-5,0,-4,3,2,-4,4,-3,4
52.02,2,0,-14,2,0,4,3,0,-8,4,0,-4
52.06,0,-5,-3,2,5,-4,5,-2,-4,2,0,-4
52.11,-3,-5,-3,-3,5,-4,0,2,-8,2,0,0
52.14,2,-2,-10,0,3,-4,3,0,-4,4,-3,0
52.19,2,-5,-6,-3,10,-4,5,2,0,4,0,-4
52.24,2,-5,-3,0,0,0,3,-2,-4,2,-3,-4
52.26,0,-5,-3,0,3,-4,5,-2,-4,4,-3,0
52.31,2,-2,-10,-3,5,-7,3,2,-8,4,-5,0
52.36,2,-5,-10,0,5,-4,3,5,-4,4,0,-4
52.41,2,-7,-3,-3,3,-7,0,0,0,4,-3,0
52.46,4,-5,-14,-3,3,-4,8,5,-4,0,-3,0
52.51,-3,-7,-6,0,3,-4,0,-2,-4,7,-10,0
52.54,2,-5,-3,0,3,-4,0,0,-4,4,0,-4
52.58,4,-5,-10,2,3,-4,3,2,-4,2,0,-4
52.63,4,-5,-6,-3,3,-7,3,-2,0,4,-3,-4
52.68,2,0,-6,4,0,-4,3,0,-4,2,0,-8
52.71,2,-5,-6,-3,5,-7,-2,2,0,4,0,0
52.75,4,-5,-3,2,3,-4,3,2,-4,4,2,0
52.78,-3,-7,-6,0,0,-10,3,2,-8,2,0,0
52.83,6,-9,-6,-3,3,-10,0,5,3,4,-5,0
52.85,2,-2,-10,2,5,-7,3,7,0,2,-5,0
52.90,4,-5,-10,2,7,0,3,-7,-8,4,0,0
52.95,0,-2,-3,0,5,-4,3,2,-8,4,-3,-4
52.98,2,0,-6,0,3,-7,3,2,-4,4,0,-8
53.03,4,-5,-6,2,5,-7,5,0,-4,2,4,0
53.07,2,-2,-14,-3,3,-7,5,2,0,4,-3,-8
53.12,2,-7,0,0,5,0,0,2,-4,2,0,-4
53.15,2,-5,-3,-3,7,-4,3,-2,3,0,0,0
53.20,2,-5,-10,0,0,-4,8,2,0,7,-3,-4
53.23,2,-5,-3,2,3,-7,5,2,0,4,0,-8
53.27,2,-2,-6,-3,3,-4,3,0,-4,9,0,0
53.32,2,-7,-10,0,3,-7,3,7,0,2,-5,-4
53.37,0,-2,-3,-3,0,-4,0,0,-4,4,0,0
53.42,2,-5,-10,-3,-2,-7,0,5,-4,4,0,0
53.47,2,-2,-10,0,3,-7,3,2,3,0,0,4
53.52,2,-2,0,2,0,-7,3,-2,0,2,2,-4
53.56,0,-2,-10,2,5,-7,3,-2,0,4,0,0
53.60,2,-5,-6,0,3,-4,3,0,0,2,0,-4
53.64,4,-2,-18,0,5,-7,0,2,-4,0,-3,7
53.69,4,-2,-10,0,5,-10,0,2,0,2,0,0
53.72,0,-5,-10,-3,5,-10,0,0,-8,2,0,-4
53.76,0,-9,-3,0,0,-4,3,-2,-4,2,-3,-4
53.81,0,-7,-6,-3,5,-10,3,2,3,4,-3,7
53.86,2,-5,-14,0,3,-4,0,2,-4,4,-5,-4
53.89,2,-5,-3,2,5,-4,0,2,-4,4,-3,0
53.93,2,-7,-6,2,0,-10,-2,0,-4,4,-5,4
53.96,4,3,-10,-5,5,0,-2,0,-4,0,-3,0
54.00,2,-5,-10,-5,3,-4,3,-2,-4,4,0,-4
54.03,4,-2,-3,2,3,0,3,0,-4,0,-3,-4
54.08,4,-5,-3,0,5,0,0,2,0,2,-5,0
54.11,0,-7,-6,-5,0,-7,-2,0,0,0,2,-4
54.15,6,-7,-10,0,3,-10,3,-2,-4,2,0,-4
54.20,4,-5,-10,-3,0,-7,3,2,0,2,-3,0
54.25,2,-5,-6,0,3,-4,0,0,0,7,-3,0
54.30,-3,-2,-10,2,3,-4,0,0,3,2,-3,0
54.33,2,-5,-10,0,3,-4,-2,2,-4,4,0,-4
54.38,2,-2,-6,0,-2,-10,0,2,0,0,0,4
54.42,0,-2,-3,2,3,-7,-2,-5,-4,0,0,-4
54.47,4,-2,-6,-3,0,-7,0,-2,-4,2,0,0
54.51,0,-7,-6,0,0,-7,3,0,-8,0,0,0
54.55,2,-5,0,-3,5,-10,-2,0,-4,2,0,-4
54.58,2,-7,-6,0,0,-7,0,0,-4,2,-3,0
54.62,2,-2,-10,-3,3,-10,-2,0,-8,0,0,0
54.65,4,-2,-3,-3,3,0,-2,2,0,2,-5,4
54.69,-3,-5,-10,0,3,-4,-4,-2,-8,0,-3,-4
54.73,0,-2,-10,2,0,-4,5,2,0,0,-5,-4
54.77,2,-9,-3,-3,3,-7,3,0,-8,4,0,-4
54.80,2,-7,0,0,3,-10,3,-5,0,2,-3,0
54.84,2,-7,-10,-5,3,-4,0,0,-4,4,-3,-4
54.87,2,-5,-6,2,5,-14,3,2,0,2,-5,4
54.92,4,-2,-3,0,3,-7,3,5,-4,0,2,0
54.94,0,-2,-6,-3,0,-4,0,-2,-4,0,0,4
54.99,0,-7,-3,-3,0,-10,-4,0,-8,-3,2,-4
55.04,0,-7,-10,2,3,-4,0,-2,-8,4,-3,-4
55.09,4,-7,-10,-5,5,-7,0,0,0,2,-3,-4
55.14,2,-9,-6,-5,7,-4,-2,0,0,-5,-5,-4
55.19,4,-7,-3,-3,5,-7,3,-2,-8,0,-3,4
55.23,4,-9,-6,-3,5,4,0,-2,-4,2,-3,0
55.28,2,-7,-3,0,3,-4,3,2,-4,2,-3,0
55.33,4,-7,-14,-3,3,-14,-2,0,-8,0,0,0
55.38,0,-5,-18,0,3,-7,8,-5,-8,2,-3,0
55.41,0,-2,-14,0,0,-7,3,2,0,2,0,-4
55.45,2,-5,-3,0,3,-7,3,-2,-8,0,-3,-4
55.50,4,-9,-10,0,5,-4,3,0,-8,0,-3,0
55.53,4,-2,-10,-5,5,-14,-2,2,-4,0,-8,-4
55.57,0,-7,-10,-3,3,-4,3,-2,-8,2,0,0
55.62,0,-5,-10,-3,3,-4,3,0,-8,4,-5,-8
55.66,2,-2,-6,-3,3,-7,0,-5,-4,2,0,0
55.71,0,-7,-6,0,0,-10,3,0,-4,7,0,-4
55.76,4,-9,-14,0,3,-14,5,0,-8,7,-8,-12
55.81,2,-9,-10,0,3,-7,3,0,-12,2,2,-4
55.83,2,-5,-10,0,3,4,3,-2,-4,4,-3,-4
55.88,2,-5,-3,2,0,-7,3,-2,-8,7,-5,-4
55.93,6,-5,-6,-3,3,-4,5,-2,-4,2,-3,-4
55.96,0,-7,-6,2,-5,-10,3,2,-4,9,-8,-4
56.00,4,-2,-6,-3,7,-7,0,0,0,4,0,-4
56.03,4,-5,-14,-3,3,-14,-2,2,-4,0,-3,0
56.07,4,-9,-10,0,3,0,0,0,-12,2,-3,4
56.11,2,-9,-14,2,-2,-7,0,0,-4,2,0,-4
56.14,-3,-5,-10,2,0,-7,5,-5,-8,4,-3,4
56.19,4,-7,-6,-3,3,-10,0,0,-8,4,-3,-4
56.24,0,-5,-14,0,0,-4,3,-2,-4,4,0,0
56.27,6,-2,-6,-3,3,-7,0,0,-4,2,-8,4
56.31,0,-9,-3,-3,3,-7,5,-5,-4,4,-3,-4
56.34,4,-5,-18,-3,5,0,3,5,-12,4,0,-4
56.38,-3,-5,-10,0,-2,-7,3,0,-4,2,-3,4
56.40,2,-2,-6,0,5,-10,3,-2,-4,4,-3,-4
56.45,0,-9,-10,2,3,-7,-2,0,-12,4,0,0
56.50,6,-5,-10,2,0,-7,3,5,-4,2,-3,0
56.54,4,-2,-6,0,3,-10,5,5,-4,4,0,-4
56.59,-3,-2,-6,0,3,-10,0,-7,-4,7,-3,-4
56.62,4,-5,-14,0,0,-7,3,-5,-8,4,-3,-8
56.66,2,-7,-14,2,3,-10,0,0,-8,0,-3,-4
56.71,4,-5,-14,0,-2,-10,5,0,-8,4,-5,0
56.76,4,-5,-10,-5,0,-10,3,-2,-12,7,2,-8
56.81,2,-5,-10,4,3,-14,3,2,-8,4,-5,-4
56.86,2,0,-14,2,0,-10,0,-2,-4,7,0,-4
56.90,4,-5,-18,2,0,-10,0,2,-4,2,0,-8
56.95,-3,-5,-14,0,-2,-14,5,-2,-8,7,-8,-4
56.99,4,-5,-10,0,-2,-7,5,-2,-4,7,-5,-4
57.04,2,-5,-18,2,3,-7,-2,-2,-4,2,-5,0
57.09,2,-5,-10,0,0,-10,-2,-2,-4,2,0,-4
57.13,4,-7,-14,-5,3,-7,0,0,-12,7,0,-4
57.18,2,-9,-6,2,-2,-4,3,-5,-8,9,-5,0
57.23,2,-7,-10,2,-2,-7,5,0,-4,4,-5,-4
57.28,2,-7,-10,4,3,-14,5,0,-8,4,0,-4
57.33,2,-5,-10,2,5,-7,8,-5,-4,4,-3,4
57.37,2,-2,-6,-3,5,-7,3,0,-8,7,-3,-4
57.40,2,-7,-10,-3,3,-10,8,-5,-4,2,-5,-4
57.45,0,-2,-10,0,0,-7,5,0,0,4,0,0
57.50,0,-7,-6,2,3,-7,3,0,-8,4,-3,-8
57.53,4,-9,-6,2,7,-4,0,-2,-4,2,-5,0
57.57,2,-2,-6,0,3,-10,3,-5,-4,4,-5,-4
57.62,4,-12,-6,0,3,-4,0,0,-4,7,-5,4
57.67,4,-5,-10,4,0,-4,3,-2,-4,2,-3,0
57.71,0,-5,-10,0,0,-7,3,2,0,2,2,-8
57.76,4,-5,-6,0,5,-7,3,-2,-4,4,0,-8
57.79,2,-9,-10,2,0,-14,3,0,-4,4,-5,-4
57.83,2,-9,-3,2,0,-7,3,0,-8,2,-3,-8
57.88,0,-7,-10,2,0,-7,3,2,-12,2,0,0
57.93,2,-2,-14,2,5,-4,0,0,-8,4,-3,0
57.96,2,-7,-10,-3,0,-7,3,0,0,4,-3,-4
58.00,4,-5,0,0,-2,-7,-2,2,0,4,-5,0
58.05,2,-7,-10,2,-2,-14,3,0,3,7,-5,-4
58.10,2,-2,-10,2,5,-7,3,-2,-4,4,-3,-8
58.14,2,-5,-18,2,5,-7,0,0,-4,7,-3,-8
58.19,4,-2,-6,2,0,-14,8,0,0,4,-5,-4
58.24,6,-7,-10,2,3,4,3,-2,0,2,0,0
58.29,4,-12,-14,2,3,-7,0,2,-4,2,-8,0
58.34,0,-5,-10,2,3,-7,3,2,-8,4,-3,0
58.39,4,-9,-6,4,0,-7,3,-5,-4,7,-3,0
58.43,4,-5,-10,2,5,-7,0,2,0,7,-5,-8
58.47,0,0,-6,4,0,-4,3,-2,3,4,0,0
58.51,2,-7,-10,2,0,-7,3,0,0,7,-3,-4
58.54,2,-2,-6,2,0,-10,5,-2,-4,2,-3,4
58.58,6,-7,-3,0,0,-4,3,2,-12,0,-8,0
58.63,4,-9,-10,0,3,-7,3,0,-4,4,-5,0
58.68,2,-5,-18,2,3,-4,3,-2,-8,7,-5,-4
58.73,8,-5,-10,0,5,-7,5,0,0,9,-3,0
58.77,6,-5,-6,0,-2,-14,8,-2,-4,7,-3,-4
58.82,6,-9,-14,0,0,-10,3,0,-8,4,-5,0
58.87,4,0,0,-3,-2,-10,5,0,-4,7,-3,-4
58.92,4,-5,-6,4,0,-4,5,2,3,7,-5,-4
58.97,2,-5,-10,0,0,-4,5,0,-8,9,-3,0
59.02,0,-9,-6,-5,0,0,3,0,0,2,-5,-8
59.04,4,-7,-10,4,5,-10,3,-5,-4,2,-5,0
59.09,4,-2,-14,2,0,-7,5,-2,-4,4,-5,-4
59.14,6,-5,-10,-5,3,-10,3,0,0,2,-5,-8
59.17,6,-7,-14,2,3,-7,5,-2,-4,4,0,0
59.21,4,-7,-10,0,3,-7,3,0,-4,4,-5,0
59.24,4,-7,-6,0,0,-7,5,0,-4,7,-3,-4
59.29,8,0,-6,0,3,-4,0,0,-4,4,-8,-4
59.33,4,0,-10,4,0,0,5,0,-8,0,-3,-12
59.38,4,-5,-14,0,-2,-7,0,-2,-12,4,-3,0
59.43,8,-5,-6,2,-2,0,0,2,0,7,-3,-8
59.48,2,-7,-6,0,3,-4,0,0,-12,0,-3,0
59.53,4,-2,-6,0,3,-4,8,2,-12,2,-3,-8
59.58,4,-5,-6,0,5,-7,5,2,-8,4,-5,-4
59.62,6,-7,-3,2,3,-4,5,-2,-4,4,-3,-4
59.65,2,-5,-6,0,3,-10,5,0,-4,7,-5,4
59.69,6,-9,-10,2,0,-7,3,-5,-4,4,-3,0
59.72,4,-5,-10,2,0,0,0,0,-8,4,-3,-4
59.77,4,-7,-3,0,-5,-10,5,0,-4,2,2,-4
59.82,2,-9,-10,2,3,-14,5,0,0,4,-3,0
59.87,2,-7,-14,4,0,0,3,0,-4,7,-3,-4
59.92,4,-7,-6,-3,0,-4,3,0,-8,7,0,0
59.96,6,-7,-6,0,0,-4,3,0,0,4,-3,0
60.01,6,-5,-10,2,5,-10,5,0,0,4,-5,0
60.05,2,-7,-14,4,0,-7,3,0,0,4,2,0
60.09,6,-5,-3,2,0,-4,3,2,0,7,0,-4
60.12,4,-5,-10,4,0,-7,-4,0,0,4,-3,-8
60.16,2,-9,-14,2,0,0,5,0,-4,7,-5,0
60.21,4,-7,-3,0,0,0,8,2,-8,4,-5,0
60.24,4,-7,0,4,-2,-7,5,-2,-8,7,0,0
60.28,6,-5,-14,2,3,-4,8,-5,-8,4,-3,0
60.32,6,-2,-14,4,0,-4,8,2,0,7,-8,-4
60.36,4,-7,-10,0,0,-4,5,2,0,7,-3,-8
60.39,0,-7,-6,2,-2,-10,3,0,0,2,-3,0
60.43,2,-7,-6,7,0,-4,5,0,0,7,0,-4
60.48,4,-7,-10,4,-2,-4,3,-5,-8,7,-3,-12
60.53,4,-5,-14,4,0,-4,3,2,-8,4,0,0
60.56,2,-7,-10,0,3,-10,5,-5,0,4,0,-4
60.60,4,-9,-10,2,-2,-7,3,0,-4,7,0,0
60.63,6,-5,0,0,3,-7,5,0,-8,7,-8,4
60.66,4,-7,-6,2,3,-4,0,-2,-8,7,-3,-4
60.70,6,-2,-6,2,0,-4,3,-5,-8,2,-5,0
60.73,8,-2,-14,4,0,0,8,2,-4,7,4,-4
60.77,2,-7,-6,2,0,-4,5,0,-8,0,-3,0
60.80,4,-9,-10,2,0,0,8,-5,-4,4,-3,-4
60.85,4,-5,-10,2,0,-7,5,-2,-4,7,-5,0
60.88,8,-9,-3,2,0,-7,3,-2,-8,2,-3,-4
60.92,6,-7,-14,2,-2,-7,0,0,-4,4,-8,-4
60.95,2,-9,-6,-3,-2,-14,5,2,-8,2,-8,0
61.00,2,-5,-10,0,-2,-4,3,0,-8,4,-5,4
61.04,4,-5,-10,0,0,-4,3,0,-12,7,-5,0
61.09,4,-5,-6,2,-2,-10,0,-2,0,7,-5,0
61.12,6,-2,-10,2,3,-7,0,-2,0,7,-3,0
61.17,4,-7,-14,0,3,-7,5,2,-4,7,-5,-4
61.22,4,-7,-10,2,-2,-10,8,-2,-4,4,-5,-4
61.27,4,-7,-10,0,3,0,8,0,-4,7,-8,4
61.31,2,-5,-10,2,-2,-7,8,0,-4,7,-5,0
61.34,8,-7,-14,2,-2,-7,3,0,-8,2,0,-8
61.38,4,-7,-10,4,0,-7,5,2,-4,7,-5,-4
61.43,4,-5,-14,2,0,-10,3,0,-8,7,-3,-4
61.46,4,-7,-10,2,0,-7,5,2,-4,4,0,-8
61.51,2,-5,-6,-3,0,-4,5,0,-4,7,0,0
61.55,2,-5,-10,4,0,-14,8,0,-4,7,-3,-4
61.59,4,-5,-14,2,-2,-7,5,2,0,9,0,-4
61.63,6,-2,-10,0,3,-4,-2,0,-8,7,-5,-4
61.65,4,-5,-10,2,-2,-18,3,-2,-4,7,0,0
61.70,8,-7,-14,4,-5,-7,3,0,-4,2,2,-8
61.73,8,-7,-6,2,-2,-4,0,0,-8,7,-5,0
61.77,2,-7,-3,0,5,-10,3,-2,-8,4,-3,-4
61.82,2,-5,-6,0,0,-10,0,-2,-8,7,-3,-8
61.84,4,-5,-10,0,3,-4,5,-2,-8,2,-3,-4
61.89,4,-5,-14,2,-2,-4,3,-2,-8,7,-3,-8
61.92,6,-5,-10,0,0,-4,8,0,-8,2,0,-12
61.96,2,-2,-10,4,3,-10,5,-2,-4,7,-3,0
62.00,6,-5,-14,4,0,0,8,0,-8,9,-3,4
62.05,2,-5,-10,-3,3,-14,5,0,-16,7,0,-4
62.10,6,-2,-3,2,-2,-7,5,-5,-4,4,-10,-4
62.14,6,-5,-10,0,3,-10,3,0,0,4,-3,-8
62.19,2,-7,-10,4,5,-7,8,-2,-8,9,-5,-4
62.24,4,-7,-18,2,3,-10,5,-5,-8,4,-3,-4
62.27,6,-5,-6,4,0,-10,5,0,-8,2,-3,-4
62.31,4,-5,-10,2,3,-7,5,2,-8,2,-5,-8
62.36,2,-2,-10,7,5,-7,8,2,-4,4,-8,-8
62.41,6,-7,-10,4,0,-4,0,-2,-8,4,-5,0
62.46,8,-5,-14,4,3,-7,5,0,-4,9,-5,-4
62.49,6,-7,-14,2,3,-10,8,5,-4,7,0,0
62.53,4,-2,-6,4,5,-14,5,-2,0,4,-5,0
62.56,6,-5,-10,0,0,0,8,-2,-12,7,-3,-8
62.60,4,-5,-10,2,3,-7,5,0,0,9,-5,-4
62.65,2,-9,-10,7,0,-7,5,5,-8,4,-5,0
62.67,6,-7,-10,-3,3,-10,12,0,-4,7,-3,4
62.72,6,-5,-6,2,5,-7,5,-2,-4,7,-3,0
62.75,4,-5,-14,2,5,-10,3,-2,-8,4,-3,0
62.79,4,-5,-6,0,0,-7,10,2,0,4,-5,-4
62.84,4,-7,-6,0,3,0,0,0,-8,9,-5,-4
62.87,6,-5,-3,2,0,-7,3,-2,-4,4,0,-8
62.91,6,-5,-3,2,3,-10,5,0,-8,7,0,-4
62.96,11,0,-18,0,3,0,5,-2,0,7,-5,11
63.01,4,-7,-6,2,3,-7,3,2,-4,2,-3,0
63.06,6,-7,-10,2,3,-10,3,0,-8,4,-3,-4
63.10,4,-5,-6,0,-2,-4,5,0,-12,7,-3,-4
63.15,6,-5,0,0,0,-7,3,-2,-4,9,-5,0
63.20,4,-7,0,2,3,-4,5,-2,-4,7,0,-4
63.25,2,-2,-6,2,3,0,3,0,-4,7,-3,0
63.30,6,-2,-6,4,5,-4,5,2,-8,9,-3,4
63.34,0,-5,-14,2,0,-7,3,2,-8,7,-8,0
63.37,0,-2,-10,4,0,0,0,2,-4,2,0,4
63.42,4,-5,-14,2,3,-4,3,0,-12,7,-3,-4
63.47,4,-5,-14,4,0,-4,5,0,-8,4,-3,-4
63.50,4,-7,-6,0,5,-7,5,2,0,4,0,-12
63.54,2,-9,-10,0,0,-4,5,0,-8,4,-5,-4
63.58,2,-5,-14,2,5,-4,3,2,-4,7,-5,-8
63.61,0,-7,-6,2,3,-7,8,2,-4,7,0,-4
63.66,4,-9,-6,7,0,-10,8,2,-4,4,0,-8
63.69,4,-5,0,-3,0,-4,0,5,-12,0,-5,4
63.73,4,-7,-3,2,-5,-10,3,-2,-8,4,0,-4
63.76,6,-9,-10,2,0,-10,3,0,-8,2,-5,-4
63.80,6,-9,-10,2,0,-7,5,-5,-4,9,-3,-4
63.83,4,-2,-18,4,3,-4,3,0,0,4,-5,0
63.86,4,-2,-6,2,0,-4,5,0,-8,4,-5,0
63.90,4,-7,-10,0,5,-10,5,2,-8,2,0,0
63.93,8,-5,0,2,3,-4,0,0,0,0,0,0
63.97,4,-2,-3,2,0,-10,5,-2,-4,7,-5,-4
64.02,2,-5,0,2,3,-4,3,0,-8,4,0,0
64.05,2,-5,-10,0,0,-4,5,0,-4,4,0,0
64.09,4,-5,-10,0,3,-7,0,0,-4,4,-3,-4
64.14,4,-2,-14,4,3,0,5,0,-12,2,-3,0
64.19,2,-7,-6,0,0,-10,5,0,0,2,-3,-8
64.22,0,-7,-3,7,3,-4,5,-2,0,4,0,0
64.26,4,-9,-10,0,0,-4,3,-2,0,2,-3,0
64.31,6,-7,-10,0,0,-4,5,0,-4,4,-3,-4
64.36,2,-5,-10,2,0,-4,3,0,-4,4,2,-4
64.40,0,-5,-10,0,0,-7,3,0,-4,7,0,0
64.45,4,-5,-6,0,3,-10,8,2,-4,0,-3,-4
64.50,4,-7,-6,0,3,-4,5,0,0,7,-3,-4
64.55,4,-5,-10,0,3,-7,8,2,0,0,0,0
64.60,2,-5,-14,0,3,-7,5,-2,0,4,-3,-8
64.64,0,-5,-6,2,7,0,5,-2,-8,7,-3,0
64.67,4,-2,-6,2,3,-4,8,0,-8,7,0,-4
64.72,0,-7,-10,-3,0,-7,5,-2,-8,7,-3,-4
64.77,6,-5,-6,-3,3,-10,3,0,-8,2,-3,-8
64.82,4,-7,-10,2,0,-7,5,0,-4,7,0,0
64.86,4,-5,-10,0,0,-14,3,-2,-8,2,-3,0
64.89,4,-5,-10,-3,3,-10,0,0,-8,4,-3,0
64.94,2,-2,-14,0,3,-10,8,2,-12,4,-5,-4
64.97,6,-7,-6,0,7,-7,3,-5,0,4,0,-12
65.01,6,-7,-10,2,3,-14,3,2,-4,7,-3,-4
65.06,4,-2,-10,2,0,0,3,0,-8,2,0,0
65.09,4,-5,-6,-3,3,-7,3,0,-8,4,-3,-8
65.13,2,-7,-3,0,3,-4,3,-5,-4,7,-3,0
65.18,2,-5,-3,2,3,0,3,0,-4,2,-3,-8
65.21,4,-5,-6,2,-2,-4,3,2,0,7,2,-4
65.25,4,-7,-10,2,3,-10,0,-2,-12,4,2,-8
65.28,-5,-7,-10,-3,3,-4,0,0,-4,0,4,0
65.33,4,-2,-10,2,3,-4,3,2,-4,4,-3,0
65.36,4,-5,-3,2,3,-4,3,5,-8,2,0,-4
65.40,4,-5,-6,-3,-2,-10,0,0,0,2,-3,0
65.43,2,3,-14,0,3,-4,8,-2,0,2,0,0
65.47,2,-5,-10,0,5,-7,5,2,0,7,0,0
65.51,2,3,-3,2,0,-7,5,0,-4,4,0,0
65.55,4,-2,-10,0,0,-4,0,0,0,2,-3,-4
65.58,4,-5,0,-3,-2,-7,3,0,-4,9,0,-4
65.62,2,-7,-10,-3,5,-4,3,2,-8,2,-3,-4
65.66,4,0,-3,0,5,-4,3,5,-8,2,-3,-4
65.69,0,-5,-10,0,5,0,0,0,-8,2,-5,0
65.73,6,-5,-6,2,5,-7,3,2,0,2,0,0
65.77,4,-5,-3,0,0,0,3,0,-12,4,-3,0
65.80,4,-2,-3,-5,5,-4,3,0,-4,7,0,0
65.83,6,-5,-6,0,7,-4,3,0,0,4,2,0
65.87,2,-9,-6,-3,5,-7,0,-2,-4,4,0,-8
65.92,6,-5,-6,4,3,-7,8,2,-4,2,0,-8
65.97,2,-5,-6,2,0,-4,5,2,-8,7,0,0
66.02,4,-5,-3,0,0,0,3,0,-4,4,-3,-4
66.07,2,-5,-6,-3,0,-10,0,2,0,4,0,-4
66.12,4,-5,-10,2,3,-4,5,-2,-4,4,0,0
66.17,2,-7,-3,0,3,-4,5,0,-8,4,2,4
66.20,4,-5,-3,0,5,0,-2,-2,-8,2,-5,0
66.24,2,-5,-10,2,3,-14,3,5,-4,2,-3,-4
66.29,2,-5,-10,0,3,-7,5,5,0,4,-5,-8
66.34,4,-5,-14,4,3,-4,3,-2,0,0,-3,-8
66.39,0,-2,-10,2,5,-4,3,2,-4,4,-3,0
66.44,0,-5,-10,4,5,0,5,0,0,7,-3,0
66.49,0,-2,-14,-3,7,-7,5,2,-4,2,-5,0
66.52,2,-7,4,2,3,-7,0,2,-8,2,2,0
66.56,4,-2,-3,2,0,-10,3,2,-4,4,-3,0
66.61,4,-2,-10,0,5,-7,0,-2,-4,4,0,-4
66.64,6,-5,-6,-3,3,-4,8,2,-4,2,0,-8
66.68,4,-5,-3,-5,5,-7,5,2,0,4,0,-4
66.71,8,-7,0,2,5,-10,0,2,-4,7,-3,4
66.75,4,-12,-10,0,3,-4,3,0,-4,4,-3,-8
66.79,2,-5,-6,0,3,0,3,0,0,7,-3,0
66.83,2,-9,-10,0,0,0,-2,-2,-4,7,-5,-4
66.86,0,-5,-3,0,3,-4,0,-5,-12,2,-3,0
66.90,4,-2,-10,2,7,-7,3,0,0,4,0,0
66.94,4,-7,-10,0,5,-4,5,2,-4,2,-3,4
66.98,2,-5,-14,0,3,-7,3,0,-4,2,-3,4
67.03,2,-5,-3,-3,3,-7,-2,-2,0,2,-3,0
67.08,4,-9,-6,2,3,0,5,2,-8,7,0,4
67.11,4,0,-6,2,5,-10,5,2,3,4,4,0
67.15,-3,-7,-6,-3,0,-7,0,2,-4,4,0,-4
67.18,0,-5,-14,4,3,-4,0,2,0,4,-5,4
67.23,-3,-5,0,0,-2,-7,3,2,0,4,-5,0
67.25,2,-5,-6,2,5,-4,0,0,-8,4,0,0
67.30,2,-5,-6,0,3,-4,0,0,-4,4,0,0
67.35,4,-5,-6,0,5,-4,3,0,-4,4,0,0
67.40,2,-7,-10,2,3,0,0,0,-4,4,-3,-4
67.43,2,0,-6,0,0,-7,0,-5,0,4,0,-8
67.47,2,-2,-6,-3,3,-4,3,0,-4,4,0,-4
67.52,2,-5,-6,2,3,-7,3,2,-12,2,-3,0
67.57,0,-2,0,0,0,-7,5,2,-4,7,0,0
67.60,4,-5,-3,0,5,-7,3,0,-8,4,-8,-4
67.64,2,-5,-14,0,3,0,0,0,-8,2,0,-4
